Elapsed_Time_s,Timestamp,T1_C,T2_C,Skew_ms,Delta_T_C
77.488,2026-03-06T12:08:48.864105,-9.3984,-9.1875,0.854,-0.2109
77.731,2026-03-06T12:08:49.106394,-9.3984,-9.1875,0.854,-0.2109
77.972,2026-03-06T12:08:49.347323,-9.3984,-9.1875,0.854,-0.2109
78.190,2026-03-06T12:08:49.566013,-9.3984,-9.1953,0.854,-0.2031
78.430,2026-03-06T12:08:49.805350,-9.3984,-9.1875,0.854,-0.2109
78.668,2026-03-06T12:08:50.043166,-9.3984,-9.1953,0.854,-0.2031
78.912,2026-03-06T12:08:50.287204,-9.3984,-9.1953,0.855,-0.2031
79.161,2026-03-06T12:08:50.536869,-9.3906,-9.1875,0.854,-0.2031
79.384,2026-03-06T12:08:50.759383,-9.3906,-9.1953,0.854,-0.1953
79.615,2026-03-06T12:08:50.990949,-9.3984,-9.1953,0.854,-0.2031
79.854,2026-03-06T12:08:51.229280,-9.3906,-9.1875,0.854,-0.2031
80.094,2026-03-06T12:08:51.469293,-9.3984,-9.1953,0.854,-0.2031
80.334,2026-03-06T12:08:51.709616,-9.3984,-9.1875,0.854,-0.2109
80.560,2026-03-06T12:08:51.935265,-9.3906,-9.1875,0.854,-0.2031
80.801,2026-03-06T12:08:52.176753,-9.3984,-9.1953,0.855,-0.2031
81.046,2026-03-06T12:08:52.421696,-9.3906,-9.1797,0.916,-0.2109
81.278,2026-03-06T12:08:52.654043,-9.3984,-9.1875,0.854,-0.2109
81.521,2026-03-06T12:08:52.896130,-9.3906,-9.1875,0.854,-0.2031
81.745,2026-03-06T12:08:53.120641,-9.3984,-9.1797,0.854,-0.2188
81.985,2026-03-06T12:08:53.360949,-9.3906,-9.1875,0.854,-0.2031
82.223,2026-03-06T12:08:53.598442,-9.3906,-9.1875,0.824,-0.2031
82.460,2026-03-06T12:08:53.835895,-9.3906,-9.1875,0.854,-0.2031
82.717,2026-03-06T12:08:54.092499,-9.3984,-9.1875,0.854,-0.2109
82.933,2026-03-06T12:08:54.308122,-9.3984,-9.1875,0.854,-0.2109
83.168,2026-03-06T12:08:54.543946,-9.3906,-9.1875,0.855,-0.2031
83.405,2026-03-06T12:08:54.781050,-9.3984,-9.1875,0.885,-0.2109
83.643,2026-03-06T12:08:55.018160,-9.3906,-9.1875,0.854,-0.2031
83.885,2026-03-06T12:08:55.260247,-9.3984,-9.1875,0.854,-0.2109
84.108,2026-03-06T12:08:55.483976,-9.3906,-9.1875,0.854,-0.2031
84.347,2026-03-06T12:08:55.722341,-9.3984,-9.1875,0.854,-0.2109
84.593,2026-03-06T12:08:55.968348,-9.3984,-9.1875,0.854,-0.2109
84.830,2026-03-06T12:08:56.205520,-9.3984,-9.1875,0.885,-0.2109
85.063,2026-03-06T12:08:56.438123,-9.3906,-9.1875,0.854,-0.2031
85.286,2026-03-06T12:08:56.661569,-9.3906,-9.1875,0.854,-0.2031
85.528,2026-03-06T12:08:56.904002,-9.3984,-9.1875,0.854,-0.2109
85.771,2026-03-06T12:08:57.146991,-9.3906,-9.1875,0.854,-0.2031
86.009,2026-03-06T12:08:57.384715,-9.3906,-9.1797,0.855,-0.2109
86.247,2026-03-06T12:08:57.622813,-9.3984,-9.1875,0.854,-0.2109
86.481,2026-03-06T12:08:57.856142,-9.3984,-9.1875,0.854,-0.2109
86.718,2026-03-06T12:08:58.093314,-9.3984,-9.1797,0.824,-0.2188
86.954,2026-03-06T12:08:58.329717,-9.3984,-9.1875,0.854,-0.2109
87.204,2026-03-06T12:08:58.579722,-9.3984,-9.1875,0.854,-0.2109
87.445,2026-03-06T12:08:58.820674,-9.3984,-9.1875,0.854,-0.2109
87.668,2026-03-06T12:08:59.043747,-9.3984,-9.1797,0.854,-0.2188
87.905,2026-03-06T12:08:59.281063,-9.3984,-9.1797,0.977,-0.2188
88.155,2026-03-06T12:08:59.530350,-9.3828,-9.1797,0.854,-0.2031
88.392,2026-03-06T12:08:59.768078,-9.3750,-9.1797,0.854,-0.1953
88.629,2026-03-06T12:09:00.004677,-9.3516,-9.1719,0.854,-0.1797
88.851,2026-03-06T12:09:00.227017,-9.3281,-9.1563,0.854,-0.1719
89.091,2026-03-06T12:09:00.466777,-9.3047,-9.1406,0.855,-0.1641
89.329,2026-03-06T12:09:00.704859,-9.2656,-9.1172,0.854,-0.1484
89.573,2026-03-06T12:09:00.948133,-9.2109,-9.0938,0.855,-0.1172
89.816,2026-03-06T12:09:01.191156,-9.1641,-9.0625,0.854,-0.1016
90.039,2026-03-06T12:09:01.414471,-9.1094,-9.0313,0.854,-0.0781
90.283,2026-03-06T12:09:01.658601,-9.0469,-8.9922,0.854,-0.0547
90.518,2026-03-06T12:09:01.893989,-8.9766,-8.9609,0.854,-0.0156
90.752,2026-03-06T12:09:02.128014,-8.9141,-8.9063,0.854,-0.0078
90.990,2026-03-06T12:09:02.365796,-8.8203,-8.8672,0.885,0.0469
91.217,2026-03-06T12:09:02.592163,-8.7422,-8.8125,0.854,0.0703
91.459,2026-03-06T12:09:02.834592,-8.6563,-8.7578,0.854,0.1016
91.698,2026-03-06T12:09:03.073748,-8.5625,-8.7031,0.854,0.1406
91.934,2026-03-06T12:09:03.309963,-8.4688,-8.6406,0.854,0.1719
92.186,2026-03-06T12:09:03.561211,-8.3672,-8.5859,0.854,0.2188
92.402,2026-03-06T12:09:03.777594,-8.2734,-8.5234,0.854,0.2500
92.644,2026-03-06T12:09:04.019974,-8.1719,-8.4531,0.854,0.2813
92.886,2026-03-06T12:09:04.261390,-8.0547,-8.3828,0.854,0.3281
93.124,2026-03-06T12:09:04.499738,-7.9453,-8.3125,0.854,0.3672
93.361,2026-03-06T12:09:04.736716,-7.8359,-8.2422,0.854,0.4063
93.585,2026-03-06T12:09:04.960332,-7.7266,-8.1641,0.854,0.4375
93.829,2026-03-06T12:09:05.204554,-7.5938,-8.0938,0.854,0.5000
94.069,2026-03-06T12:09:05.444799,-7.4766,-8.0078,0.854,0.5313
94.315,2026-03-06T12:09:05.691106,-7.3594,-7.9219,0.854,0.5625
94.546,2026-03-06T12:09:05.921783,-7.2266,-7.8438,0.824,0.6172
94.767,2026-03-06T12:09:06.142936,-7.1172,-7.7656,0.854,0.6484
95.007,2026-03-06T12:09:06.382470,-6.9844,-7.6797,0.854,0.6953
95.248,2026-03-06T12:09:06.623788,-6.8516,-7.5859,0.854,0.7344
95.490,2026-03-06T12:09:06.865479,-6.7266,-7.5000,1.282,0.7734
95.727,2026-03-06T12:09:07.102440,-6.5938,-7.4063,0.854,0.8125
95.947,2026-03-06T12:09:07.322482,-6.4688,-7.3281,0.854,0.8594
96.200,2026-03-06T12:09:07.575849,-6.3281,-7.2344,0.854,0.9063
96.435,2026-03-06T12:09:07.810330,-6.1875,-7.1406,0.854,0.9531
96.667,2026-03-06T12:09:08.042571,-6.0625,-7.0391,0.854,0.9766
96.904,2026-03-06T12:09:08.279932,-5.9219,-6.9453,0.854,1.0234
97.124,2026-03-06T12:09:08.499409,-5.8047,-6.8516,0.885,1.0469
97.360,2026-03-06T12:09:08.735825,-5.6563,-6.7578,0.885,1.1016
97.599,2026-03-06T12:09:08.974539,-5.5313,-6.6641,0.854,1.1328
97.839,2026-03-06T12:09:09.214800,-5.3906,-6.5625,0.855,1.1719
98.080,2026-03-06T12:09:09.455532,-5.2656,-6.4688,0.824,1.2031
98.304,2026-03-06T12:09:09.680068,-5.1406,-6.3750,0.854,1.2344
98.555,2026-03-06T12:09:09.930695,-5.0000,-6.2734,0.854,1.2734
98.789,2026-03-06T12:09:10.164247,-4.8750,-6.1719,0.854,1.2969
99.021,2026-03-06T12:09:10.396467,-4.7422,-6.0781,0.854,1.3359
99.264,2026-03-06T12:09:10.639453,-4.6094,-5.9844,0.854,1.3750
99.489,2026-03-06T12:09:10.864620,-4.4844,-5.8828,0.916,1.3984
99.728,2026-03-06T12:09:11.103926,-4.3594,-5.7891,0.885,1.4297
99.969,2026-03-06T12:09:11.344479,-4.2266,-5.6875,0.855,1.4609
100.220,2026-03-06T12:09:11.596000,-4.1016,-5.5859,0.854,1.4844
100.453,2026-03-06T12:09:11.828998,-3.9766,-5.4922,0.824,1.5156
100.667,2026-03-06T12:09:12.042921,-3.8672,-5.3984,0.854,1.5313
100.909,2026-03-06T12:09:12.284535,-3.7344,-5.3047,0.854,1.5703
101.150,2026-03-06T12:09:12.526014,-3.6172,-5.2031,0.885,1.5859
101.392,2026-03-06T12:09:12.767458,-3.4844,-5.1016,0.854,1.6172
101.630,2026-03-06T12:09:13.006088,-3.3672,-4.9922,0.854,1.6250
101.850,2026-03-06T12:09:13.225784,-3.2500,-4.8984,0.854,1.6484
102.094,2026-03-06T12:09:13.469425,-3.1250,-4.8047,0.854,1.6797
102.335,2026-03-06T12:09:13.710249,-3.0000,-4.7031,0.885,1.7031
102.587,2026-03-06T12:09:13.963025,-2.8828,-4.6016,0.854,1.7188
102.814,2026-03-06T12:09:14.189237,-2.7578,-4.5000,0.854,1.7422
103.034,2026-03-06T12:09:14.409868,-2.6406,-4.4063,0.855,1.7656
103.272,2026-03-06T12:09:14.647881,-2.5234,-4.3047,0.854,1.7813
103.512,2026-03-06T12:09:14.887332,-2.3984,-4.2031,0.854,1.8047
103.753,2026-03-06T12:09:15.128207,-2.2734,-4.0938,0.854,1.8203
103.995,2026-03-06T12:09:15.370289,-2.1484,-3.9922,0.854,1.8438
104.214,2026-03-06T12:09:15.590001,-2.0313,-3.8984,0.854,1.8672
104.455,2026-03-06T12:09:15.830607,-1.9063,-3.7969,0.854,1.8906
104.701,2026-03-06T12:09:16.076789,-1.7813,-3.6875,1.129,1.9063
104.934,2026-03-06T12:09:16.309989,-1.6484,-3.5859,0.854,1.9375
105.177,2026-03-06T12:09:16.552521,-1.5234,-3.4844,0.854,1.9609
105.421,2026-03-06T12:09:16.796215,-1.3906,-3.3672,0.854,1.9766
105.643,2026-03-06T12:09:17.018756,-1.2734,-3.2656,0.854,1.9922
105.883,2026-03-06T12:09:17.258152,-1.1484,-3.1563,0.854,2.0078
106.120,2026-03-06T12:09:17.495561,-1.0156,-3.0547,0.854,2.0391
106.361,2026-03-06T12:09:17.736600,-0.8828,-2.9375,0.854,2.0547
106.609,2026-03-06T12:09:17.984880,-0.7500,-2.8281,0.854,2.0781
106.829,2026-03-06T12:09:18.204476,-0.6250,-2.7266,0.854,2.1016
107.068,2026-03-06T12:09:18.443297,-0.5000,-2.6172,0.854,2.1172
107.307,2026-03-06T12:09:18.682232,-0.3594,-2.5000,0.854,2.1406
107.546,2026-03-06T12:09:18.921923,-0.2344,-2.3906,0.854,2.1563
107.787,2026-03-06T12:09:19.162250,-0.1016,-2.2813,0.854,2.1797
108.011,2026-03-06T12:09:19.386859,0.0234,-2.1719,0.854,2.1953
108.266,2026-03-06T12:09:19.641948,0.1641,-2.0625,0.854,2.2266
108.497,2026-03-06T12:09:19.872223,0.2891,-1.9453,0.854,2.2344
108.728,2026-03-06T12:09:20.103792,0.4375,-1.8281,0.854,2.2656
108.969,2026-03-06T12:09:20.345063,0.5625,-1.7188,0.854,2.2813
109.191,2026-03-06T12:09:20.566513,0.6875,-1.6172,0.854,2.3047
109.429,2026-03-06T12:09:20.804943,0.8281,-1.5000,0.854,2.3281
109.666,2026-03-06T12:09:21.041500,0.9531,-1.3828,0.824,2.3359
109.903,2026-03-06T12:09:21.278847,1.0859,-1.2813,0.885,2.3672
110.160,2026-03-06T12:09:21.535368,1.2266,-1.1641,0.854,2.3906
110.399,2026-03-06T12:09:21.774371,1.3672,-1.0313,0.824,2.3984
110.638,2026-03-06T12:09:22.014062,1.4922,-0.9219,1.099,2.4141
110.862,2026-03-06T12:09:22.237465,1.6250,-0.8125,0.824,2.4375
111.104,2026-03-06T12:09:22.479960,1.7578,-0.6953,0.977,2.4531
111.344,2026-03-06T12:09:22.719192,1.8828,-0.5781,0.854,2.4609
111.581,2026-03-06T12:09:22.956329,2.0234,-0.4609,0.854,2.4844
111.818,2026-03-06T12:09:23.193582,2.1641,-0.3438,0.854,2.5078
112.042,2026-03-06T12:09:23.417279,2.2813,-0.2344,0.854,2.5156
112.289,2026-03-06T12:09:23.664447,2.4141,-0.1250,0.824,2.5391
112.523,2026-03-06T12:09:23.898628,2.5547,-0.0078,0.824,2.5625
112.762,2026-03-06T12:09:24.137280,2.6875,0.1094,0.824,2.5781
112.999,2026-03-06T12:09:24.375073,2.8125,0.2266,0.854,2.5859
113.222,2026-03-06T12:09:24.597684,2.9453,0.3359,0.854,2.6094
113.466,2026-03-06T12:09:24.841198,3.0703,0.4531,0.854,2.6172
113.715,2026-03-06T12:09:25.090927,3.2031,0.5703,0.854,2.6328
113.955,2026-03-06T12:09:25.330790,3.3438,0.6875,0.854,2.6563
114.184,2026-03-06T12:09:25.559319,3.4688,0.8125,0.854,2.6563
114.405,2026-03-06T12:09:25.780629,3.5938,0.9141,0.854,2.6797
114.649,2026-03-06T12:09:26.024452,3.7266,1.0391,0.854,2.6875
114.893,2026-03-06T12:09:26.268687,3.8672,1.1563,0.854,2.7109
115.133,2026-03-06T12:09:26.509036,3.9922,1.2813,0.854,2.7109
115.370,2026-03-06T12:09:26.746088,4.1094,1.3906,0.885,2.7188
115.597,2026-03-06T12:09:26.972394,4.2422,1.5000,0.854,2.7422
115.830,2026-03-06T12:09:27.205148,4.3750,1.6172,0.824,2.7578
116.071,2026-03-06T12:09:27.446398,4.5000,1.7344,0.854,2.7656
116.313,2026-03-06T12:09:27.688756,4.6406,1.8594,0.854,2.7813
116.554,2026-03-06T12:09:27.930010,4.7656,1.9688,0.854,2.7969
116.773,2026-03-06T12:09:28.148430,4.8828,2.0859,0.885,2.7969
117.012,2026-03-06T12:09:28.387977,5.0156,2.1953,0.854,2.8203
117.254,2026-03-06T12:09:28.629231,5.1328,2.3125,0.854,2.8203
117.508,2026-03-06T12:09:28.883556,5.2734,2.4297,0.854,2.8438
117.742,2026-03-06T12:09:29.117823,5.3984,2.5469,0.854,2.8516
117.957,2026-03-06T12:09:29.332938,5.5156,2.6563,0.854,2.8594
118.195,2026-03-06T12:09:29.570674,5.6406,2.7734,0.854,2.8672
118.438,2026-03-06T12:09:29.813608,5.7656,2.8984,0.854,2.8672
118.681,2026-03-06T12:09:30.056460,5.8984,3.0078,0.824,2.8906
118.922,2026-03-06T12:09:30.297958,6.0234,3.1250,0.854,2.8984
119.143,2026-03-06T12:09:30.518561,6.1484,3.2422,0.854,2.9063
119.382,2026-03-06T12:09:30.757997,6.2656,3.3516,0.854,2.9141
119.634,2026-03-06T12:09:31.009764,6.3906,3.4688,0.854,2.9219
119.864,2026-03-06T12:09:31.239455,6.5234,3.5859,0.824,2.9375
120.108,2026-03-06T12:09:31.483315,6.6406,3.7031,0.854,2.9375
120.331,2026-03-06T12:09:31.706214,6.7656,3.8203,0.885,2.9453
120.569,2026-03-06T12:09:31.944709,6.8828,3.9375,0.854,2.9453
120.808,2026-03-06T12:09:32.184060,7.0078,4.0469,0.855,2.9609
121.051,2026-03-06T12:09:32.426560,7.1328,4.1641,0.824,2.9688
121.290,2026-03-06T12:09:32.665847,7.2578,4.2813,0.854,2.9766
121.518,2026-03-06T12:09:32.893813,7.3672,4.3906,0.854,2.9766
121.753,2026-03-06T12:09:33.128501,7.4922,4.5000,0.854,2.9922
121.993,2026-03-06T12:09:33.368287,7.6094,4.6094,0.854,3.0000
122.231,2026-03-06T12:09:33.606234,7.7266,4.7266,0.854,3.0000
122.468,2026-03-06T12:09:33.843679,7.8516,4.8438,0.854,3.0078
122.690,2026-03-06T12:09:34.066055,7.9609,4.9531,0.854,3.0078
122.935,2026-03-06T12:09:34.310529,8.0859,5.0703,0.854,3.0156
123.177,2026-03-06T12:09:34.552968,8.2031,5.1797,0.854,3.0234
123.427,2026-03-06T12:09:34.802820,8.3203,5.2891,0.854,3.0313
123.656,2026-03-06T12:09:35.031224,8.4453,5.4063,0.824,3.0391
123.876,2026-03-06T12:09:35.251972,8.5547,5.5156,1.160,3.0391
124.119,2026-03-06T12:09:35.494307,8.6719,5.6250,0.854,3.0469
124.361,2026-03-06T12:09:35.736503,8.7891,5.7422,0.824,3.0469
124.601,2026-03-06T12:09:35.976691,8.9141,5.8594,0.854,3.0547
124.848,2026-03-06T12:09:36.224075,9.0234,5.9688,0.854,3.0547
125.060,2026-03-06T12:09:36.435539,9.1328,6.0781,0.854,3.0547
125.304,2026-03-06T12:09:36.679484,9.2500,6.1875,0.854,3.0625
125.539,2026-03-06T12:09:36.914112,9.3594,6.2969,0.854,3.0625
125.781,2026-03-06T12:09:37.156480,9.4766,6.4141,0.854,3.0625
126.023,2026-03-06T12:09:37.398343,9.6016,6.5313,0.824,3.0703
126.244,2026-03-06T12:09:37.619109,9.7031,6.6250,0.854,3.0781
126.482,2026-03-06T12:09:37.857794,9.8125,6.7422,0.854,3.0703
126.722,2026-03-06T12:09:38.097920,9.9297,6.8438,0.854,3.0859
126.973,2026-03-06T12:09:38.348560,10.0391,6.9688,0.854,3.0703
127.207,2026-03-06T12:09:38.582273,10.1563,7.0625,0.854,3.0938
127.434,2026-03-06T12:09:38.809665,10.2578,7.1797,0.824,3.0781
127.664,2026-03-06T12:09:39.039278,10.3750,7.2891,0.824,3.0859
127.901,2026-03-06T12:09:39.277010,10.4844,7.3984,0.854,3.0859
128.144,2026-03-06T12:09:39.519362,10.5938,7.5078,0.854,3.0859
128.381,2026-03-06T12:09:39.756654,10.7109,7.6172,0.885,3.0938
128.601,2026-03-06T12:09:39.976432,10.8125,7.7188,0.854,3.0938
128.840,2026-03-06T12:09:40.215453,10.9141,7.8203,0.885,3.0938
129.079,2026-03-06T12:09:40.454319,11.0234,7.9297,0.854,3.0938
129.327,2026-03-06T12:09:40.703058,11.1328,8.0469,0.854,3.0859
129.564,2026-03-06T12:09:40.939771,11.2422,8.1563,0.854,3.0859
129.788,2026-03-06T12:09:41.163384,11.3516,8.2578,1.373,3.0938
130.025,2026-03-06T12:09:41.400818,11.4531,8.3672,0.824,3.0859
130.264,2026-03-06T12:09:41.639379,11.5625,8.4766,0.854,3.0859
130.504,2026-03-06T12:09:41.879332,11.6641,8.5859,1.007,3.0781
130.745,2026-03-06T12:09:42.121007,11.7734,8.6875,0.824,3.0859
130.971,2026-03-06T12:09:42.346666,11.8828,8.7891,0.854,3.0938
131.232,2026-03-06T12:09:42.607415,11.9844,8.8984,0.854,3.0859
131.456,2026-03-06T12:09:42.831704,12.0938,9.0000,0.885,3.0938
131.687,2026-03-06T12:09:43.062531,12.1953,9.1094,0.854,3.0859
131.925,2026-03-06T12:09:43.300207,12.3047,9.2188,0.854,3.0859
132.150,2026-03-06T12:09:43.525818,12.4063,9.3281,0.855,3.0781
132.393,2026-03-06T12:09:43.768555,12.5078,9.4219,0.854,3.0859
132.636,2026-03-06T12:09:44.011627,12.6172,9.5313,0.854,3.0859
132.875,2026-03-06T12:09:44.250416,12.7188,9.6406,0.885,3.0781
133.120,2026-03-06T12:09:44.495280,12.8203,9.7422,0.824,3.0781
133.340,2026-03-06T12:09:44.716002,12.9219,9.8359,0.854,3.0859
133.581,2026-03-06T12:09:44.956595,13.0234,9.9453,0.854,3.0781
133.823,2026-03-06T12:09:45.198293,13.1250,10.0469,0.854,3.0781
134.060,2026-03-06T12:09:45.436038,13.2266,10.1563,0.854,3.0703
134.299,2026-03-06T12:09:45.674741,13.3281,10.2656,0.824,3.0625
134.523,2026-03-06T12:09:45.898296,13.4297,10.3594,0.854,3.0703
134.777,2026-03-06T12:09:46.152293,13.5313,10.4609,0.854,3.0703
135.008,2026-03-06T12:09:46.384063,13.6328,10.5703,0.824,3.0625
135.247,2026-03-06T12:09:46.622785,13.7266,10.6641,0.854,3.0625
135.486,2026-03-06T12:09:46.861714,13.8281,10.7734,0.855,3.0547
135.708,2026-03-06T12:09:47.083126,13.9219,10.8750,0.854,3.0469
135.948,2026-03-06T12:09:47.323218,14.0313,10.9766,0.854,3.0547
136.191,2026-03-06T12:09:47.566836,14.1328,11.0781,0.854,3.0547
136.433,2026-03-06T12:09:47.808699,14.2266,11.1797,0.854,3.0469
136.687,2026-03-06T12:09:48.062868,14.3203,11.2813,0.824,3.0391
136.927,2026-03-06T12:09:48.303095,14.4297,11.3906,1.038,3.0391
137.170,2026-03-06T12:09:48.545932,14.5313,11.4922,0.854,3.0391
137.396,2026-03-06T12:09:48.771365,14.6250,11.5938,0.854,3.0313
137.638,2026-03-06T12:09:49.013810,14.7266,11.6875,0.854,3.0391
137.876,2026-03-06T12:09:49.251325,14.8125,11.7891,0.916,3.0234
138.114,2026-03-06T12:09:49.489245,14.9219,11.8906,0.854,3.0313
138.364,2026-03-06T12:09:49.739205,15.0156,11.9922,0.854,3.0234
138.580,2026-03-06T12:09:49.955859,15.1094,12.0859,0.854,3.0234
138.821,2026-03-06T12:09:50.196172,15.2031,12.1875,0.854,3.0156
139.062,2026-03-06T12:09:50.437244,15.2969,12.2891,0.854,3.0078
139.299,2026-03-06T12:09:50.675060,15.3906,12.3828,0.855,3.0078
139.540,2026-03-06T12:09:50.915840,15.4922,12.4844,0.824,3.0078
139.765,2026-03-06T12:09:51.140459,15.5781,12.5781,0.854,3.0000
140.020,2026-03-06T12:09:51.395341,15.6719,12.6719,0.824,3.0000
140.247,2026-03-06T12:09:51.622561,15.7734,12.7734,0.854,3.0000
140.485,2026-03-06T12:09:51.860290,15.8594,12.8750,0.854,2.9844
140.722,2026-03-06T12:09:52.097775,15.9531,12.9688,0.854,2.9844
140.943,2026-03-06T12:09:52.318416,16.0313,13.0625,1.038,2.9688
141.183,2026-03-06T12:09:52.558581,16.1328,13.1563,0.854,2.9766
141.428,2026-03-06T12:09:52.803186,16.2266,13.2500,1.251,2.9766
141.687,2026-03-06T12:09:53.062860,16.3203,13.3516,0.854,2.9688
141.918,2026-03-06T12:09:53.293947,16.4141,13.4453,0.854,2.9688
142.132,2026-03-06T12:09:53.507555,16.5000,13.5391,0.854,2.9609
142.370,2026-03-06T12:09:53.746088,16.5938,13.6328,0.824,2.9609
142.611,2026-03-06T12:09:53.986289,16.6875,13.7266,0.854,2.9609
142.853,2026-03-06T12:09:54.228628,16.7734,13.8203,0.854,2.9531
143.096,2026-03-06T12:09:54.471436,16.8672,13.9219,0.854,2.9453
143.315,2026-03-06T12:09:54.690330,16.9453,14.0078,0.885,2.9375
143.573,2026-03-06T12:09:54.948330,17.0391,14.1016,0.855,2.9375
143.806,2026-03-06T12:09:55.181889,17.1250,14.1953,0.854,2.9297
144.035,2026-03-06T12:09:55.410429,17.2188,14.2891,0.824,2.9297
144.277,2026-03-06T12:09:55.652534,17.3125,14.3828,0.854,2.9297
144.501,2026-03-06T12:09:55.877018,17.3906,14.4688,0.854,2.9219
144.739,2026-03-06T12:09:56.114208,17.4766,14.5703,0.854,2.9063
144.977,2026-03-06T12:09:56.352511,17.5625,14.6563,0.854,2.9063
145.218,2026-03-06T12:09:56.593793,17.6563,14.7500,0.824,2.9063
145.459,2026-03-06T12:09:56.834691,17.7500,14.8438,0.824,2.9063
145.695,2026-03-06T12:09:57.070221,17.8281,14.9297,0.854,2.8984
145.923,2026-03-06T12:09:57.299014,17.9141,15.0234,0.855,2.8906
146.162,2026-03-06T12:09:57.537171,18.0000,15.1172,0.854,2.8828
146.403,2026-03-06T12:09:57.778235,18.0781,15.2031,0.854,2.8750
146.645,2026-03-06T12:09:58.020352,18.1719,15.2969,0.854,2.8750
146.868,2026-03-06T12:09:58.244082,18.2578,15.3828,0.885,2.8750
147.108,2026-03-06T12:09:58.483466,18.3359,15.4688,0.854,2.8672
147.348,2026-03-06T12:09:58.723156,18.4297,15.5625,0.854,2.8672
147.600,2026-03-06T12:09:58.975400,18.5078,15.6563,0.824,2.8516
147.838,2026-03-06T12:09:59.213365,18.5938,15.7500,0.824,2.8438
148.062,2026-03-06T12:09:59.437251,18.6797,15.8281,0.854,2.8516
148.293,2026-03-06T12:09:59.668403,18.7578,15.9141,0.854,2.8438
148.531,2026-03-06T12:09:59.906155,18.8438,16.0000,0.885,2.8438
148.768,2026-03-06T12:10:00.143340,18.9219,16.0938,0.854,2.8281
149.005,2026-03-06T12:10:00.380838,19.0078,16.1797,0.824,2.8281
149.231,2026-03-06T12:10:00.606116,19.0859,16.2656,0.854,2.8203
149.472,2026-03-06T12:10:00.847474,19.1641,16.3516,0.854,2.8125
149.728,2026-03-06T12:10:01.103726,19.2422,16.4375,0.855,2.8047
149.956,2026-03-06T12:10:01.332041,19.3281,16.5234,0.854,2.8047
150.190,2026-03-06T12:10:01.565224,19.4063,16.6094,0.854,2.7969
150.415,2026-03-06T12:10:01.790692,19.4922,16.6953,0.885,2.7969
150.658,2026-03-06T12:10:02.033579,19.5703,16.7813,0.854,2.7891
150.899,2026-03-06T12:10:02.274254,19.6563,16.8672,0.854,2.7891
151.137,2026-03-06T12:10:02.512656,19.7266,16.9453,0.854,2.7813
151.374,2026-03-06T12:10:02.749955,19.8047,17.0391,0.854,2.7656
151.597,2026-03-06T12:10:02.972813,19.8828,17.1172,0.854,2.7656
151.853,2026-03-06T12:10:03.228822,19.9609,17.2109,0.824,2.7500
152.091,2026-03-06T12:10:03.466558,20.0469,17.2969,0.824,2.7500
152.322,2026-03-06T12:10:03.697184,20.1328,17.3750,0.854,2.7578
152.559,2026-03-06T12:10:03.934691,20.2031,17.4609,0.854,2.7422
152.782,2026-03-06T12:10:04.157918,20.2813,17.5391,0.854,2.7422
153.024,2026-03-06T12:10:04.399262,20.3594,17.6172,0.854,2.7422
153.265,2026-03-06T12:10:04.640430,20.4297,17.7109,0.885,2.7188
153.502,2026-03-06T12:10:04.877852,20.5078,17.7891,0.854,2.7188
153.751,2026-03-06T12:10:05.126746,20.5859,17.8672,0.854,2.7188
153.972,2026-03-06T12:10:05.347633,20.6563,17.9453,0.854,2.7109
154.206,2026-03-06T12:10:05.581148,20.7344,18.0313,0.854,2.7031
154.442,2026-03-06T12:10:05.817933,20.8125,18.1172,0.854,2.6953
154.684,2026-03-06T12:10:06.059411,20.8906,18.2031,0.854,2.6875
154.921,2026-03-06T12:10:06.296433,20.9688,18.2813,0.824,2.6875
155.141,2026-03-06T12:10:06.516413,21.0313,18.3516,0.854,2.6797
155.386,2026-03-06T12:10:06.761444,21.1094,18.4453,0.854,2.6641
155.642,2026-03-06T12:10:07.017595,21.1875,18.5234,0.854,2.6641
155.873,2026-03-06T12:10:07.248710,21.2656,18.6094,0.854,2.6563
156.107,2026-03-06T12:10:07.482955,21.3438,18.6875,0.854,2.6563
156.327,2026-03-06T12:10:07.702611,21.4063,18.7578,0.885,2.6484
156.565,2026-03-06T12:10:07.940435,21.4844,18.8438,0.854,2.6406
156.808,2026-03-06T12:10:08.183446,21.5625,18.9141,0.854,2.6484
157.050,2026-03-06T12:10:08.425678,21.6328,19.0078,0.854,2.6250
157.290,2026-03-06T12:10:08.665748,21.7109,19.0859,0.854,2.6250
157.511,2026-03-06T12:10:08.887099,21.7734,19.1563,0.854,2.6172
157.757,2026-03-06T12:10:09.132241,21.8516,19.2266,0.885,2.6250
157.988,2026-03-06T12:10:09.363225,21.9219,19.3047,0.854,2.6172
158.229,2026-03-06T12:10:09.604274,21.9922,19.3828,0.854,2.6094
158.471,2026-03-06T12:10:09.846313,22.0625,19.4688,0.854,2.5938
158.689,2026-03-06T12:10:10.064985,22.1328,19.5391,0.854,2.5938
158.932,2026-03-06T12:10:10.307433,22.2109,19.6172,0.854,2.5938
159.172,2026-03-06T12:10:10.547926,22.2813,19.6953,0.824,2.5859
159.428,2026-03-06T12:10:10.804005,22.3438,19.7734,0.854,2.5703
159.671,2026-03-06T12:10:11.046461,22.4219,19.8594,0.854,2.5625
159.913,2026-03-06T12:10:11.288801,22.5000,19.9375,0.854,2.5625
